,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
154,0,-1.076528230548336,-1.499084435446331,-0.9572887562685568,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
155,0,-0.7505765403378537,0.5352306987715161,-0.49876262378980524,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
156,0,-0.42462485012737144,0.6432621397226272,-0.20354203151793313,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
157,0,-0.42462485012737144,-1.4841262359300234,-0.822108916961822,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
158,0,-0.6690886177852331,-0.018222683331868918,-0.5555875692947251,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
159,0,-0.9135523854430948,-1.2996417752288951,-0.8963607673382041,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
160,0,-0.791320501614164,-0.2924563411308434,-0.6700536571150003,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
161,0,-0.506112772679992,0.5850913638258751,-0.30483867350496424,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
162,0,-1.2395040756535771,0.1629377330323022,-0.9477149882758802,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
163,0,0.8384379494382472,0.30254759518450747,0.7389667501758579,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
164,0,-0.8728084241667845,-1.4691680364137156,-0.9041697854704794,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
165,0,1.4903413298592119,-1.4924363467724167,-0.405826484266425,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
166,0,-1.1580161531009565,0.2028262650757895,-0.8869193555850574,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
167,0,1.6125732136881425,0.8061403122335331,1.7520214075391882,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
168,1,1.0421577558197987,-0.648129085185271,0.16231267391649837,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
169,0,-0.6690886177852331,-1.4758161250876303,-0.8655658822742024,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
170,0,0.4309983366751445,0.6465861840595843,0.5541092022988282,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
171,0,-1.2395040756535771,1.3163811179564737,-0.9002432170310868,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
172,0,-0.7505765403378537,0.5701331643095673,-0.4859902466751512,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
173,0,0.8384379494382472,0.9989348837770544,1.1986620294371253,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
174,0,-0.01718523736426863,-1.4708300585821945,-0.7185842782760344,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
175,0,0.06430268518835193,-1.3328822185984677,-0.6631490732861804,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
176,1,-0.7098325790615434,0.32082983903777235,-0.5018950547920173,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
177,1,-1.0357842692720256,0.38731072577691766,-0.7851815261329261,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
178,0,-0.7098325790615434,1.3479595391575674,-0.3194419785997844,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
179,0,1.1643896396487294,-1.4708300585821945,-0.4549968272518545,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
180,0,-1.2802480369298874,-1.1583698909082112,-0.9941499689776877,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,0,-1.2802480369298874,-0.648129085185271,-0.9873777413883978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
182,0,-0.9950403079957154,0.6548962949019775,-0.7150106598087218,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
183,0,0.02355872391204165,0.33080197204864403,0.0750016745731473,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
184,0,-0.791320501614164,0.48038396721172105,-0.5169174879786829,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
185,0,-1.2802480369298874,-1.3295581742615106,-0.9964220844229541,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
186,0,-0.506112772679992,-0.4320662032830487,-0.5556537474144901,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
187,0,-1.1987601143772668,-1.1434116913919037,-0.9711199832994515,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
188,0,-0.791320501614164,-1.5007464576148097,-0.8993608421008862,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
189,0,0.3087664528462136,-0.27251207510909975,0.04226556466270422,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
190,0,0.4309983366751445,0.23606670844536215,0.392678708818625,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False
191,0,-1.076528230548336,0.8709591768041999,-0.7730929895891776,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
192,0,1.4903413298592119,-1.4974224132778524,-0.40055429405847626,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
193,0,1.6125732136881425,1.4925554678152089,2.579181726482503,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
194,0,1.082901717096109,-1.5123806127941604,-0.4811592439323028,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
195,0,-0.506112772679992,1.055443637505328,-0.16837939054943843,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
196,0,-0.3431369275747509,-1.3528264846202114,-0.7482100165575201,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
197,0,1.082901717096109,1.5474021993750033,1.8690684420303008,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
198,0,1.6125732136881425,1.577318598407619,2.5405116451664616,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
199,0,-1.2802480369298874,-1.4641819699082799,-0.9982088936566105,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
200,0,-0.22090504374582004,1.233280009532542,0.17552623849625276,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False
201,0,-0.7505765403378537,0.5069763219073791,-0.5166307161263678,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
202,0,1.5718292524118322,1.354607627831482,2.2598502392429,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
203,0,-0.791320501614164,0.44880554601062694,-0.5511977540169769,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
